image,sigma,method,psnr,ssim
T2_axial_071.npy,0.15,Liu et al. (2022),21.667759699927856,0.7339223027229309
T2_axial_077.npy,0.15,Liu et al. (2022),21.61138751093738,0.7689865827560425
T2_axial_089.npy,0.15,Liu et al. (2022),21.127648272873685,0.8210603594779968
T2_axial_078.npy,0.15,Liu et al. (2022),21.52690091486914,0.7712676525115967
T2_axial_091.npy,0.15,Liu et al. (2022),21.225585404954558,0.8168715834617615
T2_axial_093.npy,0.15,Liu et al. (2022),21.0307332666239,0.8074541687965393
T2_axial_095.npy,0.15,Liu et al. (2022),21.301977808654165,0.7819787859916687
T2_axial_099.npy,0.15,Liu et al. (2022),21.4178007682669,0.77320396900177
T2_axial_103.npy,0.15,Liu et al. (2022),21.667733571590105,0.7574412822723389
T2_axial_108.npy,0.15,Liu et al. (2022),21.64039463114517,0.7325903177261353
T2_axial_109.npy,0.15,Liu et al. (2022),21.769214947723373,0.7374938130378723
T2_axial_119.npy,0.15,Liu et al. (2022),21.539629781672893,0.7338171005249023
T2_axial_121.npy,0.15,Liu et al. (2022),21.663916960332898,0.7443192601203918
T2_axial_123.npy,0.15,Liu et al. (2022),21.54146133466146,0.746121883392334
T2_axial_122.npy,0.15,Liu et al. (2022),21.612023844509373,0.7409114837646484
T2_axial_134.npy,0.15,Liu et al. (2022),21.491435396862713,0.7873102426528931
T2_axial_143.npy,0.15,Liu et al. (2022),21.400218248613232,0.8072386980056763
T2_axial_146.npy,0.15,Liu et al. (2022),21.477801645654004,0.8030900955200195
T2_axial_150.npy,0.15,Liu et al. (2022),21.61283412499976,0.8025479912757874
T2_axial_156.npy,0.15,Liu et al. (2022),21.978892218882827,0.8072816133499146
T2_axial_158.npy,0.15,Liu et al. (2022),22.13160949453671,0.8045579195022583
T2_coronal_007.npy,0.15,Liu et al. (2022),24.272081818146567,0.8461076617240906
T2_axial_167.npy,0.15,Liu et al. (2022),23.661307737300554,0.6911141872406006
T2_coronal_009.npy,0.15,Liu et al. (2022),23.76298389629273,0.8151016235351562
T2_coronal_008.npy,0.15,Liu et al. (2022),23.7082979341209,0.8446745276451111
T2_coronal_014.npy,0.15,Liu et al. (2022),22.79179688279763,0.8513184785842896
T2_coronal_017.npy,0.15,Liu et al. (2022),22.06297907951963,0.8726003170013428
T2_axial_178.npy,0.15,Liu et al. (2022),21.34028586063267,0.874363362789154
T2_coronal_018.npy,0.15,Liu et al. (2022),22.052003755049967,0.8646978735923767
T2_coronal_023.npy,0.15,Liu et al. (2022),21.45288578455855,0.8632770776748657
T2_coronal_037.npy,0.15,Liu et al. (2022),21.573993377023392,0.8294723629951477
T2_coronal_039.npy,0.15,Liu et al. (2022),21.49660877458438,0.8213217854499817
T2_coronal_041.npy,0.15,Liu et al. (2022),21.6425354429766,0.8129141330718994
T2_coronal_081.npy,0.15,Liu et al. (2022),21.537132536842776,0.7564651370048523
T2_coronal_043.npy,0.15,Liu et al. (2022),21.554776841101493,0.7982537150382996
T2_coronal_051.npy,0.15,Liu et al. (2022),21.42440506378465,0.7843667268753052
T2_coronal_088.npy,0.15,Liu et al. (2022),21.624161031860197,0.761565089225769
T2_coronal_091.npy,0.15,Liu et al. (2022),21.651055131880135,0.7698432207107544
T2_coronal_092.npy,0.15,Liu et al. (2022),21.55483903871189,0.7607337236404419
T2_coronal_096.npy,0.15,Liu et al. (2022),21.591335004332795,0.7632117867469788
T2_coronal_097.npy,0.15,Liu et al. (2022),21.51148224914532,0.754381000995636
T2_coronal_098.npy,0.15,Liu et al. (2022),21.5918140589733,0.7603604197502136
T2_coronal_099.npy,0.15,Liu et al. (2022),21.531147015438222,0.7589897513389587
T2_coronal_107.npy,0.15,Liu et al. (2022),21.563598699342176,0.7568312287330627
T2_coronal_112.npy,0.15,Liu et al. (2022),21.5237804569505,0.7599947452545166
T2_coronal_109.npy,0.15,Liu et al. (2022),21.48889048025232,0.7500640153884888
T2_coronal_116.npy,0.15,Liu et al. (2022),21.3668156219174,0.7534247636795044
T2_coronal_118.npy,0.15,Liu et al. (2022),21.398494406989364,0.7541643977165222
T2_coronal_123.npy,0.15,Liu et al. (2022),21.455261527916246,0.7549198269844055
T2_coronal_127.npy,0.15,Liu et al. (2022),21.297060473663464,0.7575137615203857
T2_coronal_133.npy,0.15,Liu et al. (2022),21.229079747078142,0.7788159847259521
T2_coronal_138.npy,0.15,Liu et al. (2022),21.330004953926117,0.7740925550460815
T2_coronal_139.npy,0.15,Liu et al. (2022),21.297584484268825,0.778346061706543
T2_coronal_142.npy,0.15,Liu et al. (2022),21.195938271095574,0.7830776572227478
T2_coronal_143.npy,0.15,Liu et al. (2022),21.228739981688072,0.7841658592224121
T2_coronal_145.npy,0.15,Liu et al. (2022),21.246019548746908,0.7814468741416931
T2_coronal_146.npy,0.15,Liu et al. (2022),21.30766476431805,0.7846395373344421
T2_coronal_154.npy,0.15,Liu et al. (2022),21.149958493235488,0.7806906700134277
T2_coronal_156.npy,0.15,Liu et al. (2022),21.245185453498465,0.7680128812789917
T2_coronal_160.npy,0.15,Liu et al. (2022),20.96422174408124,0.7626767754554749
T2_coronal_171.npy,0.15,Liu et al. (2022),21.011532011158568,0.7760424017906189
T2_coronal_172.npy,0.15,Liu et al. (2022),20.943751696856047,0.7670146226882935
T2_coronal_175.npy,0.15,Liu et al. (2022),20.781149798885338,0.7762359380722046
T2_coronal_192.npy,0.15,Liu et al. (2022),20.791463272801906,0.8445486426353455
T2_coronal_194.npy,0.15,Liu et al. (2022),20.87923848934657,0.8450050354003906
T2_coronal_202.npy,0.15,Liu et al. (2022),21.1008819502481,0.806961715221405
T2_coronal_205.npy,0.15,Liu et al. (2022),21.68121796001415,0.8253701329231262
T2_coronal_207.npy,0.15,Liu et al. (2022),22.180442448724214,0.81562739610672
T2_sagittal_000.npy,0.15,Liu et al. (2022),21.474222682281155,0.7640448212623596
T2_sagittal_014.npy,0.15,Liu et al. (2022),20.992748737844167,0.8009655475616455
T2_sagittal_021.npy,0.15,Liu et al. (2022),20.856523782360984,0.782913088798523
T2_sagittal_016.npy,0.15,Liu et al. (2022),20.935141418853107,0.7997603416442871
T2_sagittal_026.npy,0.15,Liu et al. (2022),21.05059570601273,0.7784831523895264
T2_sagittal_030.npy,0.15,Liu et al. (2022),21.060037552227286,0.7688490748405457
T2_sagittal_032.npy,0.15,Liu et al. (2022),21.263365166249905,0.7715333700180054
T2_sagittal_033.npy,0.15,Liu et al. (2022),21.20379195902869,0.7652628421783447
T2_sagittal_039.npy,0.15,Liu et al. (2022),21.324505145132303,0.7551843523979187
T2_sagittal_045.npy,0.15,Liu et al. (2022),21.43901767912307,0.7767515778541565
T2_sagittal_049.npy,0.15,Liu et al. (2022),21.461803584166304,0.7664968371391296
T2_sagittal_050.npy,0.15,Liu et al. (2022),21.303682867831647,0.7667807340621948
T2_sagittal_052.npy,0.15,Liu et al. (2022),21.365683246911175,0.7701749801635742
T2_sagittal_059.npy,0.15,Liu et al. (2022),21.284207675466156,0.7527430653572083
T2_sagittal_061.npy,0.15,Liu et al. (2022),21.37876481149718,0.7498338222503662
T2_sagittal_066.npy,0.15,Liu et al. (2022),21.39232143441644,0.7294111847877502
T2_sagittal_070.npy,0.15,Liu et al. (2022),21.421084969697837,0.7328526377677917
T2_sagittal_071.npy,0.15,Liu et al. (2022),21.455360203785133,0.7384536862373352
T2_sagittal_092.npy,0.15,Liu et al. (2022),21.284665437940916,0.7390324473381042
T2_sagittal_102.npy,0.15,Liu et al. (2022),21.486120670461677,0.7412847280502319
T2_sagittal_099.npy,0.15,Liu et al. (2022),21.42723466076335,0.7420035600662231
T2_sagittal_105.npy,0.15,Liu et al. (2022),21.601298074465276,0.7422557473182678
T2_sagittal_115.npy,0.15,Liu et al. (2022),21.164594174022653,0.7613099217414856
T2_sagittal_108.npy,0.15,Liu et al. (2022),21.537779117756514,0.7490447759628296
T2_sagittal_126.npy,0.15,Liu et al. (2022),20.962191037656805,0.7972654104232788
T2_sagittal_121.npy,0.15,Liu et al. (2022),21.167406789097683,0.7889967560768127
T2_sagittal_127.npy,0.15,Liu et al. (2022),21.025009448352776,0.8034060001373291
T2_sagittal_133.npy,0.15,Liu et al. (2022),21.011858264383466,0.810396671295166
T2_sagittal_136.npy,0.15,Liu et al. (2022),20.8900047856067,0.8227673768997192
T2_sagittal_143.npy,0.15,Liu et al. (2022),21.00560143781271,0.8210828900337219
T2_sagittal_150.npy,0.15,Liu et al. (2022),21.492617014083343,0.8170638084411621
T2_sagittal_157.npy,0.15,Liu et al. (2022),21.939825814865035,0.7912083864212036
T2_sagittal_158.npy,0.15,Liu et al. (2022),22.075103233867836,0.7869974970817566
T2_sagittal_176.npy,0.15,Liu et al. (2022),21.9620363880626,0.8391861915588379
T2_sagittal_180.npy,0.15,Liu et al. (2022),21.762852546128162,0.773329496383667
T2_sagittal_167.npy,0.15,Liu et al. (2022),22.80711528381726,0.8242962956428528
T2_sagittal_163.npy,0.15,Liu et al. (2022),22.450806970595167,0.7491182684898376
PD_axial_006.npy,0.2,Liu et al. (2022),21.60638099352405,0.6089334487915039
PD_axial_010.npy,0.2,Liu et al. (2022),21.748003469111698,0.5093782544136047
PD_axial_014.npy,0.2,Liu et al. (2022),21.9996425709121,0.4859617352485657
PD_axial_017.npy,0.2,Liu et al. (2022),21.754995709290714,0.5235226154327393
PD_axial_023.npy,0.2,Liu et al. (2022),21.287501160841316,0.5837453007698059
PD_axial_024.npy,0.2,Liu et al. (2022),21.12246573490076,0.5963618159294128
PD_axial_044.npy,0.2,Liu et al. (2022),20.849656773124817,0.606546938419342
PD_axial_053.npy,0.2,Liu et al. (2022),20.929268591933557,0.5780486464500427
PD_axial_061.npy,0.2,Liu et al. (2022),20.887420979698224,0.5555374622344971
PD_axial_070.npy,0.2,Liu et al. (2022),21.01324473101971,0.5725511312484741
PD_axial_076.npy,0.2,Liu et al. (2022),20.93289812941219,0.5876126885414124
PD_axial_077.npy,0.2,Liu et al. (2022),20.782203484365528,0.5810641646385193
PD_axial_088.npy,0.2,Liu et al. (2022),20.7446613966148,0.5885060429573059
PD_axial_090.npy,0.2,Liu et al. (2022),20.417416970253505,0.6083556413650513
PD_axial_092.npy,0.2,Liu et al. (2022),20.582121241122064,0.6108407974243164
PD_axial_094.npy,0.2,Liu et al. (2022),20.757324302703196,0.606472909450531
PD_axial_098.npy,0.2,Liu et al. (2022),20.690677908042705,0.60800701379776
PD_axial_102.npy,0.2,Liu et al. (2022),20.811921150188773,0.5951873064041138
PD_axial_107.npy,0.2,Liu et al. (2022),20.816994327057962,0.563565731048584
PD_axial_108.npy,0.2,Liu et al. (2022),21.024758508915816,0.5769639611244202
PD_axial_118.npy,0.2,Liu et al. (2022),20.920206497096466,0.5749013423919678
PD_axial_120.npy,0.2,Liu et al. (2022),21.05789860046054,0.5755440592765808
PD_axial_121.npy,0.2,Liu et al. (2022),20.832199542291484,0.5675972700119019
PD_axial_122.npy,0.2,Liu et al. (2022),20.902446022646618,0.5760473012924194
PD_axial_133.npy,0.2,Liu et al. (2022),20.900544020609445,0.6064047813415527
PD_axial_134.npy,0.2,Liu et al. (2022),20.90517528986176,0.6077392101287842
PD_axial_142.npy,0.2,Liu et al. (2022),20.689670371541546,0.6274888515472412
PD_axial_155.npy,0.2,Liu et al. (2022),21.057374862374832,0.6227471232414246
PD_axial_157.npy,0.2,Liu et al. (2022),20.989954243064762,0.6053004860877991
PD_coronal_011.npy,0.2,Liu et al. (2022),21.910273656939996,0.5298696756362915
PD_coronal_015.npy,0.2,Liu et al. (2022),21.35030550919236,0.5893951058387756
PD_coronal_016.npy,0.2,Liu et al. (2022),21.35164783017983,0.5998539924621582
PD_coronal_019.npy,0.2,Liu et al. (2022),21.081572895422028,0.6116525530815125
PD_coronal_029.npy,0.2,Liu et al. (2022),20.920704451212995,0.6408553123474121
PD_coronal_027.npy,0.2,Liu et al. (2022),20.773062949828436,0.628860354423523
PD_coronal_007.npy,0.2,Liu et al. (2022),20.87093545586391,0.6859824657440186
PD_coronal_030.npy,0.2,Liu et al. (2022),21.074954044554243,0.6459642648696899
PD_axial_178.npy,0.2,Liu et al. (2022),19.77972648733656,0.7237392067909241
PD_coronal_038.npy,0.2,Liu et al. (2022),20.964462139168543,0.623078465461731
PD_coronal_041.npy,0.2,Liu et al. (2022),20.884522356207974,0.6106149554252625
PD_coronal_059.npy,0.2,Liu et al. (2022),21.048051035096766,0.5955621004104614
PD_coronal_043.npy,0.2,Liu et al. (2022),20.86459938397486,0.6022158861160278
PD_coronal_076.npy,0.2,Liu et al. (2022),21.034082704273786,0.5703368782997131
PD_coronal_080.npy,0.2,Liu et al. (2022),21.085125616255066,0.5837005972862244
PD_coronal_082.npy,0.2,Liu et al. (2022),20.948960692701757,0.5792368054389954
PD_coronal_086.npy,0.2,Liu et al. (2022),20.993123404924695,0.5682154893875122
PD_coronal_087.npy,0.2,Liu et al. (2022),21.095845496996915,0.5963553786277771
PD_coronal_091.npy,0.2,Liu et al. (2022),20.988430961573656,0.598280668258667
PD_coronal_094.npy,0.2,Liu et al. (2022),20.931553613952257,0.6067267060279846
PD_coronal_096.npy,0.2,Liu et al. (2022),20.988435532142717,0.594200849533081
PD_coronal_098.npy,0.2,Liu et al. (2022),20.956241719855413,0.5863760113716125
PD_coronal_118.npy,0.2,Liu et al. (2022),21.248194715225246,0.5660313963890076
PD_coronal_111.npy,0.2,Liu et al. (2022),20.95048730673203,0.569115161895752
PD_coronal_109.npy,0.2,Liu et al. (2022),20.98582550459863,0.5633299946784973
PD_coronal_120.npy,0.2,Liu et al. (2022),21.03997883633148,0.5713925957679749
PD_coronal_131.npy,0.2,Liu et al. (2022),20.98113485171373,0.5886043906211853
PD_coronal_136.npy,0.2,Liu et al. (2022),20.835430141737458,0.5906683206558228
PD_coronal_138.npy,0.2,Liu et al. (2022),20.644547534929323,0.6093379855155945
PD_coronal_141.npy,0.2,Liu et al. (2022),20.602540193085808,0.596060574054718
PD_coronal_144.npy,0.2,Liu et al. (2022),20.821067694400273,0.5920285582542419
PD_coronal_145.npy,0.2,Liu et al. (2022),20.811025007315095,0.5891594290733337
PD_coronal_147.npy,0.2,Liu et al. (2022),20.844959990126085,0.5995156168937683
PD_coronal_168.npy,0.2,Liu et al. (2022),20.410929296172043,0.6241743564605713
PD_coronal_174.npy,0.2,Liu et al. (2022),20.420602283681255,0.6439362168312073
PD_coronal_184.npy,0.2,Liu et al. (2022),20.278710031520117,0.6543602347373962
PD_coronal_190.npy,0.2,Liu et al. (2022),20.16479978178768,0.6825937032699585
PD_coronal_195.npy,0.2,Liu et al. (2022),20.074831504262566,0.6970540881156921
PD_coronal_201.npy,0.2,Liu et al. (2022),20.39465692951973,0.6920592188835144
PD_coronal_203.npy,0.2,Liu et al. (2022),20.306029574409155,0.665444552898407
PD_coronal_204.npy,0.2,Liu et al. (2022),20.59088628670418,0.6839780211448669
PD_coronal_209.npy,0.2,Liu et al. (2022),21.581364758130064,0.5829466581344604
PD_sagittal_001.npy,0.2,Liu et al. (2022),21.479674404406044,0.5140601396560669
PD_sagittal_005.npy,0.2,Liu et al. (2022),21.199719117983214,0.5336008667945862
PD_sagittal_007.npy,0.2,Liu et al. (2022),20.909019093267638,0.5607998371124268
PD_sagittal_015.npy,0.2,Liu et al. (2022),20.590355241935242,0.5807414650917053
PD_sagittal_017.npy,0.2,Liu et al. (2022),20.655869980898363,0.5927242040634155
PD_sagittal_022.npy,0.2,Liu et al. (2022),20.481491871807506,0.6223211288452148
PD_sagittal_024.npy,0.2,Liu et al. (2022),20.533311753820726,0.6284512877464294
PD_sagittal_027.npy,0.2,Liu et al. (2022),20.382612245746913,0.6291337609291077
PD_sagittal_030.npy,0.2,Liu et al. (2022),20.616768700249487,0.6295005083084106
PD_sagittal_031.npy,0.2,Liu et al. (2022),20.541881142869332,0.6263522505760193
PD_sagittal_034.npy,0.2,Liu et al. (2022),20.62278576246956,0.6122857928276062
PD_sagittal_041.npy,0.2,Liu et al. (2022),20.732505440390135,0.6079723834991455
PD_sagittal_047.npy,0.2,Liu et al. (2022),21.111840946683333,0.5972726345062256
PD_sagittal_050.npy,0.2,Liu et al. (2022),20.994429654604467,0.5940603613853455
PD_sagittal_053.npy,0.2,Liu et al. (2022),21.10879204811915,0.6050939559936523
PD_sagittal_051.npy,0.2,Liu et al. (2022),21.041060225782843,0.5984102487564087
PD_sagittal_054.npy,0.2,Liu et al. (2022),21.0437761938044,0.6003907918930054
PD_sagittal_060.npy,0.2,Liu et al. (2022),20.992712137094436,0.5984108448028564
PD_sagittal_071.npy,0.2,Liu et al. (2022),20.82092208138529,0.5773141980171204
PD_sagittal_073.npy,0.2,Liu et al. (2022),21.06888895267504,0.5820083022117615
PD_sagittal_075.npy,0.2,Liu et al. (2022),20.861104869175023,0.5857332348823547
PD_sagittal_081.npy,0.2,Liu et al. (2022),20.748245537070012,0.5942122936248779
PD_sagittal_097.npy,0.2,Liu et al. (2022),20.834623246892157,0.6026372909545898
PD_sagittal_098.npy,0.2,Liu et al. (2022),20.80641995644121,0.5987812280654907
PD_sagittal_100.npy,0.2,Liu et al. (2022),20.75786123383475,0.5925025939941406
PD_sagittal_104.npy,0.2,Liu et al. (2022),20.691834136738322,0.5926669239997864
PD_sagittal_107.npy,0.2,Liu et al. (2022),20.813514478800307,0.6041143536567688
PD_sagittal_126.npy,0.2,Liu et al. (2022),20.382100765753282,0.6257626414299011
PD_sagittal_132.npy,0.2,Liu et al. (2022),20.59582774444095,0.6395210027694702
PD_sagittal_133.npy,0.2,Liu et al. (2022),20.640513525425863,0.664588987827301
PD_sagittal_136.npy,0.2,Liu et al. (2022),20.384698099979115,0.661881685256958
PD_sagittal_137.npy,0.2,Liu et al. (2022),20.30846498407222,0.6745306849479675
PD_sagittal_138.npy,0.2,Liu et al. (2022),20.525309255861227,0.6672928929328918
PD_sagittal_142.npy,0.2,Liu et al. (2022),20.462530407793494,0.6810935735702515
PD_sagittal_143.npy,0.2,Liu et al. (2022),20.50774549197017,0.6768302917480469
PD_sagittal_150.npy,0.2,Liu et al. (2022),20.772927152800076,0.6855902075767517
PD_sagittal_151.npy,0.2,Liu et al. (2022),20.71908448200833,0.6745399236679077
PD_sagittal_157.npy,0.2,Liu et al. (2022),21.285201820803405,0.6742760539054871
PD_sagittal_158.npy,0.2,Liu et al. (2022),21.001435392133146,0.6641482710838318
PD_sagittal_161.npy,0.2,Liu et al. (2022),21.80075206377369,0.6083667278289795
PD_sagittal_180.npy,0.2,Liu et al. (2022),20.06905010555894,0.7045851349830627
PD_sagittal_167.npy,0.2,Liu et al. (2022),20.89249475347049,0.5814292430877686
T1_axial_010.npy,0.2,Liu et al. (2022),21.01496783469201,0.543045699596405
T1_axial_014.npy,0.2,Liu et al. (2022),20.996694276952198,0.5433629751205444
T1_axial_043.npy,0.2,Liu et al. (2022),20.74892359985885,0.5929998755455017
T1_axial_027.npy,0.2,Liu et al. (2022),20.953616201528526,0.5822907090187073
T1_axial_050.npy,0.2,Liu et al. (2022),20.80950715451726,0.5796091556549072
T1_axial_065.npy,0.2,Liu et al. (2022),20.89339047792024,0.5353349447250366
T1_axial_051.npy,0.2,Liu et al. (2022),20.85523520609216,0.5707533359527588
T1_axial_074.npy,0.2,Liu et al. (2022),20.9686454264046,0.5242758393287659
T1_axial_080.npy,0.2,Liu et al. (2022),21.08289901876787,0.5470348000526428
T1_axial_085.npy,0.2,Liu et al. (2022),21.020350485492393,0.543024480342865
T1_axial_092.npy,0.2,Liu et al. (2022),21.223036376393626,0.5558328032493591
T1_axial_091.npy,0.2,Liu et al. (2022),21.666485235907196,0.5560307502746582
T1_axial_098.npy,0.2,Liu et al. (2022),20.9874285996364,0.5584973096847534
T1_axial_102.npy,0.2,Liu et al. (2022),20.953041419783517,0.5328370928764343
T1_axial_106.npy,0.2,Liu et al. (2022),21.112212183619725,0.5288758277893066
T1_axial_111.npy,0.2,Liu et al. (2022),21.077184864597548,0.5435786843299866
T1_axial_112.npy,0.2,Liu et al. (2022),20.961467241111052,0.5325384140014648
T1_axial_116.npy,0.2,Liu et al. (2022),20.939809749658572,0.5398786664009094
T1_axial_117.npy,0.2,Liu et al. (2022),20.85962758899472,0.5353255271911621
T1_axial_119.npy,0.2,Liu et al. (2022),21.101930393899906,0.5333616733551025
T1_axial_124.npy,0.2,Liu et al. (2022),21.01641049550112,0.5578228831291199
T1_axial_126.npy,0.2,Liu et al. (2022),20.986518854340517,0.5593208074569702
T1_axial_137.npy,0.2,Liu et al. (2022),20.82620049501177,0.5836671590805054
T1_axial_138.npy,0.2,Liu et al. (2022),20.813462285223817,0.5891078114509583
T1_axial_149.npy,0.2,Liu et al. (2022),21.143653606352856,0.6178536415100098
T1_axial_152.npy,0.2,Liu et al. (2022),21.12716796387129,0.6012866497039795
T1_axial_153.npy,0.2,Liu et al. (2022),21.017104656114892,0.6004271507263184
T1_axial_157.npy,0.2,Liu et al. (2022),21.116006837552945,0.5780900120735168
